estid,dayOfWeek,dayOfMonth,timeOfDay,url_category,domain_category
ZHQABGRnFwwAAAAJMdEEAw==,0,6,2,22,15
ZHQABGS0H94AAAALHrAwAw==,6,22,1,14,0
ZHQABGS0H94AAAALHrAwAw==,5,21,2,14,0
ZHQABGS0H94AAAALHrAwAw==,2,1,1,14,0
ZHQABGS0H94AAAALHrAwAw==,2,25,1,14,0
ZHQABGS0H94AAAALHrAwAw==,2,11,2,2,15
ZHQABGS0H94AAAALHrAwAw==,2,11,2,16,15
ZHQABGSEhIAAAAAIDnq/Aw==,6,15,1,5,22
ZHQABGSEhIAAAAAIDnq/Aw==,0,30,1,4,9
ZHQABGSEhIAAAAAIDnq/Aw==,1,0,2,1,22
ZHQABGSEhIAAAAAIDnq/Aw==,0,30,1,22,9
ZHQABGSEhIAAAAAIDnq/Aw==,5,28,2,22,9
ZHQABGSEhIAAAAAIDnq/Aw==,3,2,1,4,22
ZHQABGSEhIAAAAAIDnq/Aw==,3,2,2,10,22
ZHQABGSHSt8AAAAJFyfxAw==,6,8,1,21,22
ZHQABGSHSt8AAAAJFyfxAw==,0,6,0,21,7
ZHQABGSHSt8AAAAJFyfxAw==,0,6,0,7,22
ZHQABGSHSt8AAAAJFyfxAw==,0,6,0,21,22
ZHQABGSHSt8AAAAJFyfxAw==,0,6,0,21,22
ZHQABGSHSt8AAAAJFyfxAw==,1,24,1,1,7
ZHQABGSHSt8AAAAJFyfxAw==,6,8,1,21,7
ZHQABGSHSt8AAAAJFyfxAw==,6,8,1,21,7
ZHQABGSHSt8AAAAJFyfxAw==,0,6,0,21,7
ZHQABGSHSt8AAAAJFyfxAw==,0,6,0,21,22
ZHQABGSHSt8AAAAJFyfxAw==,1,26,1,7,7
ZHQABGSHSt8AAAAJFyfxAw==,6,8,1,21,22
ZHQABGSHSt8AAAAJFyfxAw==,6,8,1,21,22
ZHQABGSHSt8AAAAJFyfxAw==,0,6,0,1,7
ZHQABGSHSt8AAAAJFyfxAw==,0,6,0,7,7
ZHQABGSHSt8AAAAJFyfxAw==,0,6,0,21,7
ZHQABGT+c6QAAAAJDscUAw==,0,6,1,8,23
ZHQABGT+c6QAAAAJDscUAw==,6,22,1,22,15
ZHQABGT+c6QAAAAJDscUAw==,6,10,1,8,15
ZHQABGT+c6QAAAAJDscUAw==,0,23,1,22,23
ZHQABGT+c6QAAAAJDscUAw==,2,1,1,22,10
ZHQABGT+c6QAAAAJDscUAw==,2,1,1,22,10
ZHQABGTNb2wAAAAKE1ACAw==,4,13,1,14,15
ZHQABGTNb2wAAAAKE1ACAw==,5,21,0,14,15
ZHQABGTNb2wAAAAKE1ACAw==,0,9,1,4,10
ZHQABGTNb2wAAAAKE1ACAw==,0,9,1,14,10
ZHQABGTNb2wAAAAKE1ACAw==,0,9,1,16,10
ZHQABGTNb2wAAAAKE1ACAw==,3,2,1,14,15
ZHQABGTdQRUAAAAIBLrsAw==,0,9,2,22,10
ZHQABGTdQRUAAAAIBLrsAw==,0,9,2,22,10
ZHQABGTdQRUAAAAIBLrsAw==,5,14,1,22,23
ZHQABGTdQRUAAAAIBLrsAw==,5,14,1,22,23
ZHQABGTdQRUAAAAIBLrsAw==,5,4,1,14,15
ZHQABGTdQRUAAAAIBLrsAw==,5,4,1,22,15
ZHQABGTdQRUAAAAIBLrsAw==,5,4,1,14,15
ZHQABGTr7YYAAAAIBRKRAw==,1,24,2,22,15
ZHQABGTr7YYAAAAIBRKRAw==,1,24,2,12,15
ZHQABGTr7YYAAAAIBRKRAw==,1,24,2,22,15
ZHQABGTr7YYAAAAIBRKRAw==,2,18,2,18,4
ZHQABGTr7YYAAAAIBRKRAw==,6,22,2,4,4
ZHQABGTsxjgAAAAIE/NgAw==,6,10,1,11,10
ZHQABGTsxjgAAAAIE/NgAw==,6,10,1,12,10
ZHQABGTsxjgAAAAIE/NgAw==,2,1,1,4,18
ZHQABGTsxjgAAAAIE/NgAw==,3,2,1,4,18
ZHQABGTsxjgAAAAIE/NgAw==,3,2,1,4,11
ZHQABGTsxjgAAAAIE/NgAw==,6,10,1,11,11
ZHQABGTsxjgAAAAIE/NgAw==,6,10,1,21,11
ZHQABGTsxjgAAAAIE/NgAw==,6,10,1,11,11
ZHQABGTtBrwAAAAILkxQAw==,4,20,1,2,15
ZHQABGTtBrwAAAAILkxQAw==,4,20,1,2,15
ZHQABGTtBrwAAAAILkxQAw==,2,1,1,5,0
ZHQABGTtBrwAAAAILkxQAw==,4,20,1,4,15
ZHQABGTtBrwAAAAILkxQAw==,4,20,1,2,15
ZHQABGTtBrwAAAAILkxQAw==,2,1,1,5,0
ZHQABGU1PlgAAAAMI4WOAw==,2,25,0,22,15
ZHQABGU1PlgAAAAMI4WOAw==,1,0,1,17,7
ZHQABGU1PlgAAAAMI4WOAw==,1,0,1,17,7
ZHQABGU1PlgAAAAMI4WOAw==,2,11,0,22,15
ZHQABGU1PlgAAAAMI4WOAw==,2,11,0,14,15
ZHQABGU1PlgAAAAMI4WOAw==,2,11,0,22,15
ZHQABGU1PlgAAAAMI4WOAw==,2,11,0,22,15
ZHQABGU1PlgAAAAMI4WOAw==,2,25,0,22,15
ZHQABGU1PlgAAAAMI4WOAw==,3,19,1,22,15
ZHQABGU1PlgAAAAMI4WOAw==,2,25,1,22,15
ZHQABGU1PlgAAAAMI4WOAw==,2,18,1,16,15
ZHQABGUPbYIAAAAIA7lQAw==,0,23,1,8,10
ZHQABGUPbYIAAAAIA7lQAw==,0,23,1,8,10
ZHQABGUPbYIAAAAIA7lQAw==,3,19,0,14,15
ZHQABGUPbYIAAAAIA7lQAw==,3,19,0,14,15
ZHQABGUPbYIAAAAIA7lQAw==,3,19,0,14,15
ZHQABGUPbYIAAAAIA7lQAw==,5,21,0,14,15
ZHQABGUPbYIAAAAIA7lQAw==,6,8,2,14,15
ZHQABGURl9sAAAAIA6CGAw==,0,30,1,4,12
ZHQABGURl9sAAAAIA6CGAw==,0,30,1,5,12
ZHQABGURl9sAAAAIA6CGAw==,4,27,2,9,4
ZHQABGURl9sAAAAIA6CGAw==,4,27,2,4,4
ZHQABGURl9sAAAAIA6CGAw==,4,3,1,4,12
ZHQABGUeZD8AAAAID1LfAw==,1,7,1,7,21
ZHQABGUeZD8AAAAID1LfAw==,0,9,1,5,5
ZHQABGUeZD8AAAAID1LfAw==,0,9,1,0,5
ZHQABGUeZD8AAAAID1LfAw==,1,7,1,7,21
ZHQABGUeZD8AAAAID1LfAw==,1,7,1,7,21
ZHQABGUy9WcAAAAIAx7/Aw==,6,15,0,4,12
ZHQABGUy9WcAAAAIAx7/Aw==,5,21,0,4,12
ZHQABGUy9WcAAAAIAx7/Aw==,5,21,0,1,12
ZHQABGUy9WcAAAAIAx7/Aw==,0,23,2,4,12
ZHQABGUy9WcAAAAIAx7/Aw==,4,13,0,1,12
ZHQABGUy9WcAAAAIAx7/Aw==,3,19,0,1,12
ZHQABGUy9WcAAAAIAx7/Aw==,3,19,0,4,12
ZHQABGUy9WcAAAAIAx7/Aw==,6,22,2,1,12
ZHQABGUy9WcAAAAIAx7/Aw==,6,22,0,4,12
ZHQABGUy9WcAAAAIAx7/Aw==,3,19,2,4,12
ZHQABGUy9WcAAAAIAx7/Aw==,2,18,1,1,12
ZHQABGUy9WcAAAAIAx7/Aw==,1,10,1,4,12
ZHQABGUy9WcAAAAIAx7/Aw==,0,16,2,4,12
ZHQABGUy9WcAAAAIAx7/Aw==,0,16,2,1,12
ZHQABGUy9WcAAAAIAx7/Aw==,0,23,2,1,12
ZHQABGUy9WcAAAAIAx7/Aw==,2,25,2,4,12
ZHQABGUy9WcAAAAIAx7/Aw==,5,21,0,1,12
ZHQABGUy9WcAAAAIAx7/Aw==,1,17,1,4,12
ZHQABGUy9WcAAAAIAx7/Aw==,2,25,2,8,12
ZHQABGUy9WcAAAAIAx7/Aw==,2,11,0,4,12
ZHQABGUy9WcAAAAIAx7/Aw==,2,11,0,4,12
ZHQABGUy9WcAAAAIAx7/Aw==,6,15,0,1,12
ZHQABGUy9WcAAAAIAx7/Aw==,2,25,0,4,12
ZHQABGUy9WcAAAAIAx7/Aw==,5,14,1,4,12
ZHQABGUy9WcAAAAIAx7/Aw==,6,22,1,4,12
ZHQABGUy9WcAAAAIAx7/Aw==,6,15,2,1,12
ZHQABGUy9WcAAAAIAx7/Aw==,6,8,2,5,24
ZHQABGUy9WcAAAAIAx7/Aw==,4,13,0,4,12
ZHQABGUy9WcAAAAIAx7/Aw==,6,22,1,1,12
ZHQABGUy9WcAAAAIAx7/Aw==,5,21,0,1,12
ZHQABGUy9WcAAAAIAx7/Aw==,0,23,1,4,12
ZHQABGUy9WcAAAAIAx7/Aw==,0,16,0,1,12
ZHQABGUy9WcAAAAIAx7/Aw==,6,8,2,5,24
ZHQABGUy9WcAAAAIAx7/Aw==,0,16,0,1,12
ZHQABGUy9WcAAAAIAx7/Aw==,5,21,0,4,12
ZHQABGUy9WcAAAAIAx7/Aw==,2,11,0,4,12
ZHQABGUy9WcAAAAIAx7/Aw==,0,6,0,8,12
ZHQABGUy9WcAAAAIAx7/Aw==,6,22,0,1,12
ZHQABGUy9WcAAAAIAx7/Aw==,2,18,1,4,12
ZHQABGUy9WcAAAAIAx7/Aw==,1,24,2,4,12
ZHQABGUy9WcAAAAIAx7/Aw==,2,18,1,1,12
ZHQABGUy9WcAAAAIAx7/Aw==,4,13,1,4,12
ZHQABGUy9WcAAAAIAx7/Aw==,2,18,1,4,12
ZHQABGV3xjEAAAAIBznwAw==,4,13,1,0,15
ZHQABGV3xjEAAAAIBznwAw==,4,13,1,14,15
ZHQABGV3xjEAAAAIBznwAw==,4,13,1,14,15
ZHQABGV3xjEAAAAIBznwAw==,4,13,1,0,15
ZHQABGV3xjEAAAAIBznwAw==,5,4,0,15,1
ZHQABGV3xjEAAAAIBznwAw==,5,4,0,13,1
ZHQABGV3xjEAAAAIBznwAw==,5,4,0,13,1
ZHQABGV9I3wAAAAIJPzOAw==,0,16,1,22,15
ZHQABGV9I3wAAAAIJPzOAw==,0,16,1,22,15
ZHQABGV9I3wAAAAIJPzOAw==,4,3,0,22,15
ZHQABGV9I3wAAAAIJPzOAw==,0,6,2,4,7
ZHQABGV9I3wAAAAIJPzOAw==,0,6,2,7,7
ZHQABGVWJJAAAAAJAxThAw==,5,4,1,9,9
ZHQABGVWJJAAAAAJAxThAw==,4,27,0,9,2
ZHQABGVWJJAAAAAJAxThAw==,1,17,0,4,6
ZHQABGVWJJAAAAAJAxThAw==,2,11,0,9,2
ZHQABGVWJJAAAAAJAxThAw==,1,17,1,9,9
ZHQABGVWJJAAAAAJAxThAw==,4,3,0,4,15
ZHQABGVWJJAAAAAJAxThAw==,1,17,1,16,6
ZHQABGVWJJAAAAAJAxThAw==,1,17,0,9,15
ZHQABGVa0X0AAAAIBj7bAw==,0,30,1,19,14
ZHQABGVa0X0AAAAIBj7bAw==,6,29,0,12,12
ZHQABGVa0X0AAAAIBj7bAw==,6,29,0,15,12
ZHQABGVa0X0AAAAIBj7bAw==,6,22,1,19,14
ZHQABGVa0X0AAAAIBj7bAw==,0,30,1,19,14
ZHQABGVa0X0AAAAIBj7bAw==,0,30,1,19,14
ZHQABGVa0X0AAAAIBj7bAw==,6,5,1,22,14
ZHQABGVa0X0AAAAIBj7bAw==,0,30,1,19,14
ZHQABGVa0X0AAAAIBj7bAw==,6,5,1,19,14
ZHQABGVjOmcAAAAIB0v4Aw==,5,28,1,9,9
ZHQABGVjOmcAAAAIB0v4Aw==,5,28,1,9,9
ZHQABGVjOmcAAAAIB0v4Aw==,4,20,1,16,15
ZHQABGVjOmcAAAAIB0v4Aw==,4,20,1,16,15
ZHQABGVjOmcAAAAIB0v4Aw==,5,28,1,9,9
ZHQABGVjOmcAAAAIB0v4Aw==,5,28,1,9,9
ZHQABGVw2E0AAAAIBuhhAw==,5,4,1,2,12
ZHQABGVw2E0AAAAIBuhhAw==,4,13,1,2,12
ZHQABGVw2E0AAAAIBuhhAw==,5,4,1,2,12
ZHQABGVw2E0AAAAIBuhhAw==,2,11,0,5,15
ZHQABGVw2E0AAAAIBuhhAw==,2,11,0,12,15
ZHQABGVw2E0AAAAIBuhhAw==,4,13,1,9,12
ZHQABWO+2MkAAAAIFpeAAw==,2,1,1,6,14
ZHQABWO+2MkAAAAIFpeAAw==,3,2,1,5,14
ZHQABWO+2MkAAAAIFpeAAw==,5,14,1,4,14
ZHQABWO+2MkAAAAIFpeAAw==,5,4,1,6,14
ZHQABWO+2MkAAAAIFpeAAw==,2,18,1,14,14
ZHQABWO+2MkAAAAIFpeAAw==,3,2,1,5,14
ZHQABWO+2MkAAAAIFpeAAw==,2,1,1,6,14
ZHQABWO+2MkAAAAIFpeAAw==,5,14,1,4,14
ZHQABWO+2MkAAAAIFpeAAw==,4,13,1,4,14
ZHQABWO+2MkAAAAIFpeAAw==,5,14,1,4,14
ZHQABWO+2MkAAAAIFpeAAw==,4,20,1,16,14
ZHQABWO+2MkAAAAIFpeAAw==,2,1,1,2,13
ZHQABWO+2MkAAAAIFpeAAw==,2,1,1,8,13
ZHQABWO+2MkAAAAIFpeAAw==,2,1,1,3,13
ZHQABWO+2MkAAAAIFpeAAw==,2,1,1,6,14
ZHQABWO+2MkAAAAIFpeAAw==,2,1,1,6,14
ZHQABWO+2MkAAAAIFpeAAw==,5,14,1,14,14
ZHQABWO+2MkAAAAIFpeAAw==,5,14,1,6,14
ZHQABWOpmPIAAAAIBCGwAw==,5,21,0,14,15
ZHQABWOpmPIAAAAIBCGwAw==,2,18,2,16,17
ZHQABWOpmPIAAAAIBCGwAw==,6,8,1,14,15
ZHQABWOpmPIAAAAIBCGwAw==,1,24,1,14,15
ZHQABWOpmPIAAAAIBCGwAw==,6,10,1,16,17
ZHQABWOpmPIAAAAIBCGwAw==,6,10,2,16,17
ZHQABWOpmPIAAAAIBCGwAw==,0,16,2,14,15
ZHQABWOw9GIAAAAIML//Aw==,4,20,0,9,9
ZHQABWOw9GIAAAAIML//Aw==,4,20,0,9,9
ZHQABWOw9GIAAAAIML//Aw==,5,14,2,15,9
ZHQABWOw9GIAAAAIML//Aw==,2,18,0,7,7
ZHQABWOw9GIAAAAIML//Aw==,2,18,0,21,7
ZHQABWOw9GIAAAAIML//Aw==,5,28,1,12,9
ZHQABWP2/AoAAAAIOGusAw==,6,15,2,15,11
ZHQABWP2/AoAAAAIOGusAw==,6,15,1,8,11
ZHQABWP2/AoAAAAIOGusAw==,6,15,1,21,11
ZHQABWP2/AoAAAAIOGusAw==,6,15,1,8,11
ZHQABWP2/AoAAAAIOGusAw==,0,16,1,15,11
ZHQABWP2/AoAAAAIOGusAw==,2,11,1,16,15
ZHQABWP2/AoAAAAIOGusAw==,2,11,1,1,15
ZHQABWP2/AoAAAAIOGusAw==,6,15,2,8,11
ZHQABWP2/AoAAAAIOGusAw==,6,15,1,21,11
ZHQABWP2/AoAAAAIOGusAw==,0,16,1,8,11
ZHQABWP2/AoAAAAIOGusAw==,6,15,1,15,11
ZHQABWP2/AoAAAAIOGusAw==,0,9,0,15,11
ZHQABWP2/AoAAAAIOGusAw==,6,15,1,15,11
ZHQABWP29N4AAAAILlrtAw==,0,16,0,16,15
ZHQABWP29N4AAAAILlrtAw==,0,16,1,4,4
ZHQABWP29N4AAAAILlrtAw==,0,23,0,4,4
ZHQABWP29N4AAAAILlrtAw==,6,8,0,4,15
ZHQABWP29N4AAAAILlrtAw==,4,3,1,1,4
ZHQABWP29N4AAAAILlrtAw==,1,24,1,4,15
ZHQABWP29N4AAAAILlrtAw==,0,16,0,16,15
ZHQABWP29N4AAAAILlrtAw==,0,16,0,16,15
ZHQABWP29N4AAAAILlrtAw==,5,28,1,4,15
ZHQABWPsIqUAAAAIIHZ/Aw==,3,12,1,20,17
ZHQABWPsIqUAAAAIIHZ/Aw==,3,12,1,20,17
ZHQABWPsIqUAAAAIIHZ/Aw==,3,12,1,13,17
ZHQABWPsIqUAAAAIIHZ/Aw==,2,11,2,4,5
ZHQABWPsIqUAAAAIIHZ/Aw==,2,11,2,4,5
ZHQABWPsIqUAAAAIIHZ/Aw==,2,11,2,5,5
ZHQABWPu+OgAAAAIJys6Aw==,6,22,1,2,4
ZHQABWPu+OgAAAAIJys6Aw==,6,22,0,2,4
ZHQABWPu+OgAAAAIJys6Aw==,5,28,2,16,4
ZHQABWPu+OgAAAAIJys6Aw==,5,28,2,2,4
ZHQABWPu+OgAAAAIJys6Aw==,6,29,2,2,4
ZHQABWPu+OgAAAAIJys6Aw==,1,26,1,17,18
ZHQABWPu+OgAAAAIJys6Aw==,1,26,1,17,18
ZHQABWQQvO0AAAAIG1HjAw==,5,21,1,1,5
ZHQABWQQvO0AAAAIG1HjAw==,6,5,1,14,15
ZHQABWQQvO0AAAAIG1HjAw==,6,15,1,1,5
ZHQABWQQvO0AAAAIG1HjAw==,6,5,1,4,15
ZHQABWQQvO0AAAAIG1HjAw==,6,15,0,22,5
ZHQABWQQvO0AAAAIG1HjAw==,6,15,1,22,5
ZHQABWQjeYcAAAAIL3k8Aw==,5,28,1,4,12
ZHQABWQjeYcAAAAIL3k8Aw==,1,26,2,4,12
ZHQABWQjeYcAAAAIL3k8Aw==,6,5,1,9,12
ZHQABWQjeYcAAAAIL3k8Aw==,6,5,1,9,12
ZHQABWQjeYcAAAAIL3k8Aw==,6,10,1,16,12
ZHQABWQjeYcAAAAIL3k8Aw==,2,1,1,14,12
ZHQABWQjeYcAAAAIL3k8Aw==,1,26,2,4,12
ZHQABWQjeYcAAAAIL3k8Aw==,6,5,1,9,12
ZHQABWQjeYcAAAAIL3k8Aw==,6,10,1,16,12
ZHQABWQjeYcAAAAIL3k8Aw==,3,26,1,21,22
ZHQABWQjeYcAAAAIL3k8Aw==,3,26,1,21,22
ZHQABWQjeYcAAAAIL3k8Aw==,6,29,2,6,12
ZHQABWQjeYcAAAAIL3k8Aw==,3,26,1,21,22
ZHQABWQjeYcAAAAIL3k8Aw==,3,26,1,21,22
ZHQABWQl0M8AAAAJIq9fAw==,3,19,2,4,10
ZHQABWQl0M8AAAAJIq9fAw==,3,19,2,7,10
ZHQABWQl0M8AAAAJIq9fAw==,6,22,1,14,15
ZHQABWQl0M8AAAAJIq9fAw==,6,22,1,14,15
ZHQABWQl0M8AAAAJIq9fAw==,5,28,0,14,15
ZHQABWQl0M8AAAAJIq9fAw==,0,23,1,14,15
ZHQABWRGk6YAAAAIFtPVAw==,2,1,2,22,23
ZHQABWRGk6YAAAAIFtPVAw==,1,17,1,8,8
ZHQABWRGk6YAAAAIFtPVAw==,4,27,1,8,8
ZHQABWRGk6YAAAAIFtPVAw==,3,12,1,8,8
ZHQABWRGk6YAAAAIFtPVAw==,3,12,1,16,8
ZHQABWRGk6YAAAAIFtPVAw==,3,12,1,16,8
ZHQABWRGk6YAAAAIFtPVAw==,4,13,1,8,8
ZHQABWRGk6YAAAAIFtPVAw==,0,16,2,22,23
ZHQABWRGwxEAAAAII2LoAw==,6,5,1,15,6
ZHQABWRGwxEAAAAII2LoAw==,6,5,1,12,6
ZHQABWRGwxEAAAAII2LoAw==,4,20,1,23,24
ZHQABWRGwxEAAAAII2LoAw==,4,20,1,6,24
ZHQABWRGwxEAAAAII2LoAw==,4,20,1,21,24
ZHQABWRJqX0AAAAJFFryAw==,1,0,1,4,10
ZHQABWRJqX0AAAAJFFryAw==,1,0,1,4,10
ZHQABWRJqX0AAAAJFFryAw==,6,22,1,4,15
ZHQABWRJqX0AAAAJFFryAw==,1,0,2,8,15
ZHQABWRJqX0AAAAJFFryAw==,1,17,1,8,15
ZHQABWRJqX0AAAAJFFryAw==,3,2,2,13,15
ZHQABWRJqX0AAAAJFFryAw==,4,3,2,4,15
ZHQABWRJqX0AAAAJFFryAw==,4,3,2,16,15
ZHQABWRJqX0AAAAJFFryAw==,4,3,2,16,15
ZHQABWRc3NIAAAAIDPnWAw==,5,28,0,9,13
ZHQABWRc3NIAAAAIDPnWAw==,5,28,0,13,13
ZHQABWRc3NIAAAAIDPnWAw==,5,28,0,13,13
ZHQABWRc3NIAAAAIDPnWAw==,5,28,0,9,13
ZHQABWRc3NIAAAAIDPnWAw==,3,2,1,5,13
ZHQABWRc3NIAAAAIDPnWAw==,2,18,1,6,6
ZHQABWRc3NIAAAAIDPnWAw==,4,27,1,13,13
ZHQABWRc3NIAAAAIDPnWAw==,3,2,1,6,13
ZHQABWRc3NIAAAAIDPnWAw==,0,23,0,6,6
ZHQABWRxbUUAAAAJO1uOAw==,0,9,1,7,24
ZHQABWRxbUUAAAAJO1uOAw==,0,9,1,11,24
ZHQABWRxbUUAAAAJO1uOAw==,0,9,1,7,24
ZHQABWRxbUUAAAAJO1uOAw==,0,9,1,23,24
ZHQABWRxbUUAAAAJO1uOAw==,6,29,1,8,15
ZHQABWRxbUUAAAAJO1uOAw==,6,29,1,8,15
ZHQABWRxbUUAAAAJO1uOAw==,6,29,1,8,15
ZHQABWRxbUUAAAAJO1uOAw==,6,29,1,22,15
ZHQABWRxbUUAAAAJO1uOAw==,6,29,1,8,15
ZHQABWS0YtoAAAAIOqKrAw==,5,28,1,16,24
ZHQABWS0YtoAAAAIOqKrAw==,5,28,1,16,24
ZHQABWS0YtoAAAAIOqKrAw==,3,19,2,3,22
ZHQABWS0YtoAAAAIOqKrAw==,3,19,2,8,22
ZHQABWS0YtoAAAAIOqKrAw==,3,19,2,16,22
ZHQABWSD70MAAAAITLpEAw==,2,25,1,7,7
ZHQABWSD70MAAAAITLpEAw==,0,16,1,7,7
ZHQABWSD70MAAAAITLpEAw==,5,21,1,5,7
ZHQABWSD70MAAAAITLpEAw==,3,2,1,21,24
ZHQABWSD70MAAAAITLpEAw==,6,15,1,7,7
ZHQABWSD70MAAAAITLpEAw==,0,16,1,7,7
ZHQABWSD70MAAAAITLpEAw==,5,21,1,5,7
ZHQABWSD70MAAAAITLpEAw==,3,19,0,5,7
ZHQABWSD70MAAAAITLpEAw==,3,2,1,11,24
ZHQABWSD70MAAAAITLpEAw==,3,2,1,11,24
ZHQABWSD70MAAAAITLpEAw==,3,19,0,5,7
ZHQABWSf6pUAAAAIbzaOAw==,4,3,1,1,6
ZHQABWSf6pUAAAAIbzaOAw==,4,3,1,6,14
ZHQABWSf6pUAAAAIbzaOAw==,2,25,0,1,6
ZHQABWSf6pUAAAAIbzaOAw==,4,3,1,1,6
ZHQABWSf6pUAAAAIbzaOAw==,4,3,1,1,6
ZHQABWSf6pUAAAAIbzaOAw==,4,3,1,18,14
ZHQABWSf6pUAAAAIbzaOAw==,2,1,1,18,14
ZHQABWSkmQwAAAAIBcFNAw==,4,13,2,6,6
ZHQABWSkmQwAAAAIBcFNAw==,0,9,1,6,6
ZHQABWSkmQwAAAAIBcFNAw==,0,9,1,6,6
ZHQABWSkmQwAAAAIBcFNAw==,2,1,1,21,22
ZHQABWSkmQwAAAAIBcFNAw==,0,9,1,6,6
ZHQABWSkmQwAAAAIBcFNAw==,3,12,1,6,6
ZHQABWSkmQwAAAAIBcFNAw==,0,9,1,6,6
ZHQABWSkmQwAAAAIBcFNAw==,0,16,1,21,22
ZHQABWSkmQwAAAAIBcFNAw==,0,9,1,6,6
ZHQABWSsEoUAAAAJFW/CAw==,3,12,1,9,21
ZHQABWSsEoUAAAAJFW/CAw==,3,2,1,9,21
ZHQABWSsEoUAAAAJFW/CAw==,3,2,1,14,21
ZHQABWSsEoUAAAAJFW/CAw==,3,2,1,11,21
ZHQABWSsEoUAAAAJFW/CAw==,2,11,1,4,21
ZHQABWSsEoUAAAAJFW/CAw==,4,3,1,9,21
ZHQABWSsEoUAAAAJFW/CAw==,1,10,1,10,22
ZHQABWSsEoUAAAAJFW/CAw==,1,10,1,19,22
ZHQABWSsEoUAAAAJFW/CAw==,3,12,1,7,21
ZHQABWSsEoUAAAAJFW/CAw==,3,12,1,9,21
ZHQABWSsSdcAAAAJIeo6Aw==,4,20,1,4,10
ZHQABWSsSdcAAAAJIeo6Aw==,4,20,1,13,10
ZHQABWSsSdcAAAAJIeo6Aw==,4,20,1,13,10
ZHQABWSsSdcAAAAJIeo6Aw==,0,6,1,5,17
ZHQABWSsSdcAAAAJIeo6Aw==,0,6,1,12,17
ZHQABWT2VnEAAAAICS4GAw==,2,1,1,22,15
ZHQABWT2VnEAAAAICS4GAw==,2,25,1,22,15
ZHQABWT2VnEAAAAICS4GAw==,6,15,2,21,15
ZHQABWT2VnEAAAAICS4GAw==,6,22,1,22,15
ZHQABWT2VnEAAAAICS4GAw==,4,3,1,12,5
ZHQABWT2VnEAAAAICS4GAw==,2,1,1,22,15
ZHQABWT2VnEAAAAICS4GAw==,0,6,1,16,15
ZHQABWT2VnEAAAAICS4GAw==,3,2,1,22,15
ZHQABWT2VnEAAAAICS4GAw==,4,3,1,8,5
ZHQABWT2VnEAAAAICS4GAw==,5,14,1,22,15
ZHQABWT2VnEAAAAICS4GAw==,2,1,1,22,15
ZHQABWT2VnEAAAAICS4GAw==,3,2,1,22,15
ZHQABWT2VnEAAAAICS4GAw==,3,2,1,22,15
ZHQABWT2VnEAAAAICS4GAw==,0,6,1,8,5
ZHQABWT2VnEAAAAICS4GAw==,0,6,1,8,5
ZHQABWT2VnEAAAAICS4GAw==,0,9,1,22,15
ZHQABWT2VnEAAAAICS4GAw==,6,29,2,22,15
ZHQABWT2VnEAAAAICS4GAw==,4,20,1,16,15
ZHQABWTGnF0AAAAIHtGZAw==,6,22,1,7,7
ZHQABWTGnF0AAAAIHtGZAw==,0,30,1,8,7
ZHQABWTGnF0AAAAIHtGZAw==,6,15,2,4,2
ZHQABWTGnF0AAAAIHtGZAw==,6,15,2,4,2
ZHQABWTeayAAAAAIBX9aAw==,6,10,1,22,3
ZHQABWTeayAAAAAIBX9aAw==,6,10,1,1,3
ZHQABWTeayAAAAAIBX9aAw==,6,29,1,5,13
ZHQABWTeayAAAAAIBX9aAw==,6,29,1,5,13
ZHQABWTeayAAAAAIBX9aAw==,4,20,1,9,13
ZHQABWTre58AAAAJDYLeAw==,3,12,1,0,10
ZHQABWTre58AAAAJDYLeAw==,3,12,1,7,10
ZHQABWTre58AAAAJDYLeAw==,3,12,1,0,10
ZHQABWTre58AAAAJDYLeAw==,0,30,1,5,22
ZHQABWTre58AAAAJDYLeAw==,0,30,1,5,22
ZHQABWTre58AAAAJDYLeAw==,0,30,1,1,22
ZHQABWTre58AAAAJDYLeAw==,0,30,1,1,22
ZHQABWU0oPsAAAAIBCPEAw==,1,24,2,12,5
ZHQABWU0oPsAAAAIBCPEAw==,6,15,1,4,5
ZHQABWU0oPsAAAAIBCPEAw==,1,0,1,6,4
ZHQABWU0oPsAAAAIBCPEAw==,5,28,1,0,4
ZHQABWU0oPsAAAAIBCPEAw==,2,11,1,12,4
ZHQABWU0oPsAAAAIBCPEAw==,2,11,1,12,4
ZHQABWU0oPsAAAAIBCPEAw==,5,28,1,0,4
ZHQABWUJewUAAAAINdLfAw==,1,17,1,22,15
ZHQABWUJewUAAAAINdLfAw==,6,8,0,22,15
ZHQABWUJewUAAAAINdLfAw==,5,28,2,22,15
ZHQABWUJewUAAAAINdLfAw==,6,29,1,1,4
ZHQABWUJewUAAAAINdLfAw==,6,29,1,12,4
ZHQABWUJewUAAAAINdLfAw==,1,24,2,22,15
ZHQABWUJewUAAAAINdLfAw==,1,24,2,22,15
ZHQABWUJewUAAAAINdLfAw==,6,29,1,1,4
ZHQABWUUlskAAAAJBXhjAw==,0,6,1,14,15
ZHQABWUUlskAAAAJBXhjAw==,1,17,1,7,7
ZHQABWUUlskAAAAJBXhjAw==,0,6,1,14,15
ZHQABWUUlskAAAAJBXhjAw==,0,6,2,10,15
ZHQABWUUlskAAAAJBXhjAw==,1,17,1,7,7
