estid,dayOfWeek,dayOfMonth,timeOfDay,url_category,domain_category,os,deviceType,li_age,li_gender,li_income,city_location,city_size,city_tech,city_urban,organization
ZH4ABGQAN3MAAAAJA44HAw==,0,9,1,12,8,1,1,5,0,3,0,2,0,1,0
ZH4ABGQR6qAAAAAIEzClAw==,5,21,2,4,4,0,1,4,0,0,0,1,0,1,0
ZH4ABGQR6qAAAAAIEzClAw==,6,15,1,6,6,0,1,4,0,0,0,1,0,1,0
ZH4ABGQR6qAAAAAIEzClAw==,6,15,1,18,6,0,1,4,0,0,0,1,0,1,0
ZH4ABGQR6qAAAAAIEzClAw==,5,21,2,1,4,0,1,4,0,0,0,1,0,1,0
ZH4ABGQR6qAAAAAIEzClAw==,5,21,2,1,4,0,1,4,0,0,0,1,0,1,0
ZH4ABGQR6qAAAAAIEzClAw==,5,21,2,4,4,0,1,4,0,0,0,1,0,1,0
ZH4ABGQR6qAAAAAIEzClAw==,5,21,2,1,4,0,1,4,0,0,0,1,0,1,0
ZH4ABGQWGCEAAAAIMJtmAw==,0,30,1,4,7,0,1,3,0,4,1,2,0,0,0
ZH4ABGQWGCEAAAAIMJtmAw==,0,30,1,4,7,0,1,3,0,4,1,2,0,0,0
ZH4ABGQWGCEAAAAIMJtmAw==,1,0,1,4,24,0,1,3,0,4,1,2,0,0,0
ZH4ABGQWGCEAAAAIMJtmAw==,1,0,1,1,24,0,1,3,0,4,1,2,0,0,0
ZH4ABGQWGCEAAAAIMJtmAw==,1,0,1,18,24,0,1,3,0,4,1,2,0,0,0
ZH4ABGQWGCEAAAAIMJtmAw==,1,0,1,4,24,0,1,3,0,4,1,2,0,0,0
ZH4ABGQi/3YAAAAKGG1eAw==,6,5,1,22,15,0,1,4,0,3,3,2,0,1,1
ZH4ABGQi/3YAAAAKGG1eAw==,1,24,1,14,23,0,1,4,0,3,3,2,0,1,1
ZH4ABGQi/3YAAAAKGG1eAw==,6,29,1,22,23,0,1,4,0,3,3,2,0,1,1
ZH4ABGQi/3YAAAAKGG1eAw==,3,12,1,22,15,0,1,4,0,3,3,2,0,1,1
ZH4ABGQi/3YAAAAKGG1eAw==,3,12,1,22,15,0,1,4,0,3,3,2,0,1,1
ZH4ABGQi/3YAAAAKGG1eAw==,0,9,1,22,15,0,1,4,0,3,3,2,0,1,1
ZH4ABGQoYiMAAAAIGYiwAw==,6,8,1,5,22,0,1,5,0,2,0,0,0,2,0
ZH4ABGQoYiMAAAAIGYiwAw==,6,22,0,0,17,0,1,5,0,2,0,0,0,2,0
ZH4ABGQoYiMAAAAIGYiwAw==,0,6,0,9,17,0,1,5,0,2,0,0,0,2,0
ZH4ABGQoYiMAAAAIGYiwAw==,6,22,1,14,17,0,1,5,0,2,0,0,0,2,0
ZH4ABGQoYiMAAAAIGYiwAw==,6,22,1,14,17,0,1,5,0,2,0,0,0,2,0
ZH4ABGQoYiMAAAAIGYiwAw==,0,30,0,16,17,0,1,5,0,2,0,0,0,2,0
ZH4ABGQoYiMAAAAIGYiwAw==,6,22,1,12,22,0,1,5,0,2,0,0,0,2,0
ZH4ABGQoYiMAAAAIGYiwAw==,6,22,1,14,17,0,1,5,0,2,0,0,0,2,0
ZH4ABGQoYiMAAAAIGYiwAw==,0,30,0,16,17,0,1,5,0,2,0,0,0,2,0
ZH4ABGQqSb4AAAAITRWAAw==,4,27,1,10,22,0,1,4,1,4,1,0,0,2,0
ZH4ABGQqSb4AAAAITRWAAw==,4,27,1,10,22,0,1,4,1,4,1,0,0,2,0
ZH4ABGQqSb4AAAAITRWAAw==,4,27,1,1,22,0,1,4,1,4,1,0,0,2,0
ZH4ABGQqSb4AAAAITRWAAw==,6,29,1,11,11,0,1,4,1,4,1,0,0,2,0
ZH4ABGQqSb4AAAAITRWAAw==,0,6,2,1,22,0,1,4,1,4,1,0,0,2,0
ZH4ABGQqSb4AAAAITRWAAw==,6,29,1,11,11,0,1,4,1,4,1,0,0,2,0
ZH4ABGQqSb4AAAAITRWAAw==,0,6,1,10,22,0,1,4,1,4,1,0,0,2,0
ZH4ABGQqSb4AAAAITRWAAw==,4,27,1,10,22,0,1,4,1,4,1,0,0,2,0
ZH4ABGQr3dQAAAAITZakAw==,6,8,0,6,6,0,1,2,0,5,0,1,1,1,0
ZH4ABGQr3dQAAAAITZakAw==,6,15,1,2,12,0,1,2,0,5,0,1,1,1,0
ZH4ABGQr3dQAAAAITZakAw==,6,8,1,6,6,0,1,2,0,5,0,1,1,1,0
ZH4ABGQr3dQAAAAITZakAw==,6,8,0,6,6,0,1,2,0,5,0,1,1,1,0
ZH4ABGQr3dQAAAAITZakAw==,0,9,1,2,12,0,1,2,0,5,0,1,1,1,0
ZH4ABGQr3dQAAAAITZakAw==,2,25,2,2,12,0,1,2,0,5,0,1,1,1,0
ZH4ABGQr3dQAAAAITZakAw==,0,16,1,6,6,0,1,2,0,5,0,1,1,1,0
ZH4ABGQr9ZEAAAAIVYpTAw==,6,10,1,6,0,0,1,3,0,4,0,2,0,1,0
ZH4ABGQr9ZEAAAAIVYpTAw==,0,16,1,0,15,0,1,3,0,4,0,2,0,1,0
ZH4ABGQr9ZEAAAAIVYpTAw==,5,14,1,16,15,0,1,3,0,4,0,2,0,1,0
ZH4ABGQr9ZEAAAAIVYpTAw==,6,8,1,14,15,0,1,3,0,4,0,2,0,1,0
ZH4ABGQr9ZEAAAAIVYpTAw==,0,6,1,14,15,0,1,3,0,4,0,2,0,1,0
ZH4ABGQr9ZEAAAAIVYpTAw==,6,5,1,14,15,0,1,3,0,4,0,2,0,1,0
ZH4ABGQr9ZEAAAAIVYpTAw==,0,30,1,0,15,0,1,3,0,4,0,2,0,1,0
ZH4ABGQr9ZEAAAAIVYpTAw==,0,16,1,0,15,0,1,3,0,4,0,2,0,1,0
ZH4ABGQr9ZEAAAAIVYpTAw==,0,16,1,0,15,0,1,3,0,4,0,2,0,1,0
ZH4ABGQr9ZEAAAAIVYpTAw==,0,16,1,14,15,0,1,3,0,4,0,2,0,1,0
ZH4ABGQr9ZEAAAAIVYpTAw==,0,16,1,14,15,0,1,3,0,4,0,2,0,1,0
ZH4ABGQr9ZEAAAAIVYpTAw==,6,15,1,14,15,0,1,3,0,4,0,2,0,1,0
ZH4ABGQr9ZEAAAAIVYpTAw==,6,29,1,14,15,0,1,3,0,4,0,2,0,1,0
ZH4ABGQr9ZEAAAAIVYpTAw==,0,6,1,14,15,0,1,3,0,4,0,2,0,1,0
ZH4ABGQr9ZEAAAAIVYpTAw==,5,28,1,14,15,0,1,3,0,4,0,2,0,1,0
ZH4ABGQr9ZEAAAAIVYpTAw==,6,8,1,0,15,0,1,3,0,4,0,2,0,1,0
ZH4ABGQr9ZEAAAAIVYpTAw==,6,29,1,14,15,0,1,3,0,4,0,2,0,1,0
ZH4ABGQr9ZEAAAAIVYpTAw==,6,15,1,0,15,0,1,3,0,4,0,2,0,1,0
ZH4ABGQr9ZEAAAAIVYpTAw==,6,15,1,14,15,0,1,3,0,4,0,2,0,1,0
ZH4ABGQr9ZEAAAAIVYpTAw==,6,15,1,6,0,0,1,3,0,4,0,2,0,1,0
ZH4ABGR7+BoAAAAIQm7HAw==,6,10,1,14,15,0,0,4,0,1,2,1,0,1,0
ZH4ABGR7+BoAAAAIQm7HAw==,6,15,1,14,15,0,0,4,0,1,2,1,0,1,0
ZH4ABGR7+BoAAAAIQm7HAw==,0,6,1,14,15,0,0,4,0,1,2,1,0,1,0
ZH4ABGR7+BoAAAAIQm7HAw==,0,9,2,1,24,0,0,4,0,1,2,1,0,1,0
ZH4ABGR7+BoAAAAIQm7HAw==,1,17,1,14,15,0,0,4,0,1,2,1,0,1,0
ZH4ABGR7+BoAAAAIQm7HAw==,5,14,1,14,15,0,0,4,0,1,2,1,0,1,0
ZH4ABGR7+BoAAAAIQm7HAw==,6,29,1,14,15,0,0,4,0,1,2,1,0,1,0
ZH4ABGR7+BoAAAAIQm7HAw==,2,25,2,14,15,0,0,4,0,1,2,1,0,1,0
ZH4ABGR7+BoAAAAIQm7HAw==,6,8,1,14,15,0,0,4,0,1,2,1,0,1,0
ZH4ABGR7+BoAAAAIQm7HAw==,3,12,2,4,17,0,0,4,0,1,2,1,0,1,0
ZH4ABGR7+BoAAAAIQm7HAw==,1,24,2,14,15,0,0,4,0,1,2,1,0,1,0
ZH4ABGR7+BoAAAAIQm7HAw==,4,20,1,14,15,0,0,4,0,1,2,1,0,1,0
ZH4ABGR7+BoAAAAIQm7HAw==,5,14,1,14,15,0,0,4,0,1,2,1,0,1,0
ZH4ABGR7+BoAAAAIQm7HAw==,6,8,1,14,15,0,0,4,0,1,2,1,0,1,0
ZH4ABGR7+BoAAAAIQm7HAw==,0,9,2,1,24,0,0,4,0,1,2,1,0,1,0
ZH4ABGR7+BoAAAAIQm7HAw==,1,26,1,14,15,0,0,4,0,1,2,1,0,1,0
ZH4ABGR7+BoAAAAIQm7HAw==,3,12,2,4,17,0,0,4,0,1,2,1,0,1,0
ZH4ABGR7+BoAAAAIQm7HAw==,4,20,1,14,15,0,0,4,0,1,2,1,0,1,0
ZH4ABGR7+BoAAAAIQm7HAw==,2,25,2,14,15,0,0,4,0,1,2,1,0,1,0
ZH4ABGR7+BoAAAAIQm7HAw==,0,30,1,14,15,0,0,4,0,1,2,1,0,1,0
ZH4ABGR7+BoAAAAIQm7HAw==,4,20,1,14,15,0,0,4,0,1,2,1,0,1,0
ZH4ABGR7+BoAAAAIQm7HAw==,6,10,1,14,15,0,0,4,0,1,2,1,0,1,0
ZH4ABGR7+BoAAAAIQm7HAw==,4,20,1,14,15,0,0,4,0,1,2,1,0,1,0
ZH4ABGR7+BoAAAAIQm7HAw==,0,23,1,14,15,0,0,4,0,1,2,1,0,1,0
ZH4ABGR7+BoAAAAIQm7HAw==,6,10,1,14,15,0,0,4,0,1,2,1,0,1,0
ZH4ABGR7+BoAAAAIQm7HAw==,3,2,2,14,15,0,0,4,0,1,2,1,0,1,0
ZH4ABGR7+BoAAAAIQm7HAw==,2,25,2,14,15,0,0,4,0,1,2,1,0,1,0
ZH4ABGR7+BoAAAAIQm7HAw==,4,20,1,14,15,0,0,4,0,1,2,1,0,1,0
ZH4ABGRAmT8AAAAICY0LAw==,6,29,1,14,12,0,1,5,0,4,2,0,1,2,1
ZH4ABGRAmT8AAAAICY0LAw==,6,10,1,4,24,0,1,5,0,4,2,0,1,2,1
ZH4ABGRAmT8AAAAICY0LAw==,6,10,1,23,24,0,1,5,0,4,2,0,1,2,1
ZH4ABGRAmT8AAAAICY0LAw==,1,17,1,14,12,0,1,5,0,4,2,0,1,2,1
ZH4ABGRAmT8AAAAICY0LAw==,5,21,1,4,12,0,1,5,0,4,2,0,1,2,1
ZH4ABGRAmT8AAAAICY0LAw==,2,11,1,4,12,0,1,5,0,4,2,0,1,2,1
ZH4ABGRAmT8AAAAICY0LAw==,6,10,1,23,24,0,1,5,0,4,2,0,1,2,1
ZH4ABGRAmT8AAAAICY0LAw==,1,17,1,4,12,0,1,5,0,4,2,0,1,2,1
ZH4ABGRO4p0AAAAKLtb7Aw==,6,10,1,10,23,0,1,1,0,0,3,0,1,2,0
ZH4ABGRO4p0AAAAKLtb7Aw==,1,0,1,23,23,0,1,1,0,0,3,0,1,2,0
ZH4ABGRO4p0AAAAKLtb7Aw==,1,0,1,1,23,0,1,1,0,0,3,0,1,2,0
ZH4ABGRO4p0AAAAKLtb7Aw==,1,0,1,1,23,0,1,1,0,0,3,0,1,2,0
ZH4ABGRO4p0AAAAKLtb7Aw==,1,24,0,10,23,0,1,1,0,0,3,0,1,2,0
ZH4ABGRO4p0AAAAKLtb7Aw==,6,10,1,20,12,0,1,1,0,0,3,0,1,2,0
ZH4ABGRO4p0AAAAKLtb7Aw==,1,24,1,1,23,0,1,1,0,0,3,0,1,2,0
ZH4ABGRO4p0AAAAKLtb7Aw==,0,30,0,10,23,0,1,1,0,0,3,0,1,2,0
ZH4ABGRO4p0AAAAKLtb7Aw==,6,10,1,10,23,0,1,1,0,0,3,0,1,2,0
ZH4ABGRO4p0AAAAKLtb7Aw==,1,0,1,10,23,0,1,1,0,0,3,0,1,2,0
ZH4ABGRO4p0AAAAKLtb7Aw==,5,28,1,10,23,0,1,1,0,0,3,0,1,2,0
ZH4ABGRO4p0AAAAKLtb7Aw==,5,28,1,1,23,0,1,1,0,0,3,0,1,2,0
ZH4ABGRO4p0AAAAKLtb7Aw==,6,29,1,10,23,0,1,1,0,0,3,0,1,2,0
ZH4ABGRO4p0AAAAKLtb7Aw==,2,25,2,10,23,0,1,1,0,0,3,0,1,2,0
ZH4ABGRO4p0AAAAKLtb7Aw==,1,24,1,10,23,0,1,1,0,0,3,0,1,2,0
ZH4ABGRO4p0AAAAKLtb7Aw==,6,10,1,10,12,0,1,1,0,0,3,0,1,2,0
ZH4ABGRO4p0AAAAKLtb7Aw==,6,10,1,10,23,0,1,1,0,0,3,0,1,2,0
ZH4ABGRO4p0AAAAKLtb7Aw==,6,10,1,23,23,0,1,1,0,0,3,0,1,2,0
ZH4ABGRO4p0AAAAKLtb7Aw==,1,24,3,10,23,0,1,1,0,0,3,0,1,2,0
ZH4ABGRP7fQAAAAKBdgKAw==,0,6,1,4,10,1,0,2,0,4,0,2,0,1,0
ZH4ABGRP7fQAAAAKBdgKAw==,5,4,1,8,10,1,0,2,0,4,0,2,0,1,0
ZH4ABGRP7fQAAAAKBdgKAw==,2,11,1,0,15,1,0,2,0,4,0,2,0,1,0
ZH4ABGRP7fQAAAAKBdgKAw==,2,11,1,0,15,1,0,2,0,4,0,2,0,1,0
ZH4ABGRP7fQAAAAKBdgKAw==,0,6,2,8,10,1,0,2,0,4,0,2,0,1,0
ZH4ABGRP7fQAAAAKBdgKAw==,0,6,2,4,10,1,0,2,0,4,0,2,0,1,0
ZH4ABGRn7jwAAAAINUVFAw==,6,10,0,10,21,0,1,5,0,4,0,1,1,1,0
ZH4ABGRn7jwAAAAINUVFAw==,1,26,2,1,21,0,1,5,0,4,0,1,1,1,0
ZH4ABGRn7jwAAAAINUVFAw==,6,29,1,7,10,0,1,5,0,4,0,1,1,1,0
ZH4ABGRn7jwAAAAINUVFAw==,6,29,1,9,10,0,1,5,0,4,0,1,1,1,0
ZH4ABGRn7jwAAAAINUVFAw==,5,28,3,9,10,0,1,5,0,4,0,1,1,1,0
ZH4ABGRn7jwAAAAINUVFAw==,5,21,2,1,21,0,1,5,0,4,0,1,1,1,0
ZH4ABGRnrC4AAAAIIio8Aw==,5,28,1,13,24,4,0,5,0,2,2,2,0,1,0
ZH4ABGRnrC4AAAAIIio8Aw==,5,28,1,13,24,4,0,5,0,2,2,2,0,1,0
ZH4ABGRnrC4AAAAIIio8Aw==,5,28,1,6,24,4,0,5,0,2,2,2,0,1,0
ZH4ABGRnrC4AAAAIIio8Aw==,5,28,1,6,24,4,0,5,0,2,2,2,0,1,0
ZH4ABGRnrC4AAAAIIio8Aw==,5,28,1,6,24,4,0,5,0,2,2,2,0,1,0
ZH4ABGRnrC4AAAAIIio8Aw==,5,28,1,13,24,4,0,5,0,2,2,2,0,1,0
ZH4ABGRnrC4AAAAIIio8Aw==,5,4,1,6,13,4,0,5,0,2,2,2,0,1,0
ZH4ABGRnrC4AAAAIIio8Aw==,5,4,1,6,13,4,0,5,0,2,2,2,0,1,0
ZH4ABGRnrC4AAAAIIio8Aw==,5,28,1,6,24,4,0,5,0,2,2,2,0,1,0
ZH4ABGSqPd4AAAAIEpa7Aw==,4,3,0,16,15,0,1,4,0,1,3,2,0,1,0
ZH4ABGSqPd4AAAAIEpa7Aw==,5,4,2,6,9,0,1,4,0,1,3,2,0,1,0
ZH4ABGSqPd4AAAAIEpa7Aw==,4,3,0,9,9,0,1,4,0,1,3,2,0,1,0
ZH4ABGSqPd4AAAAIEpa7Aw==,4,3,0,4,9,0,1,4,0,1,3,2,0,1,0
ZH4ABGSqPd4AAAAIEpa7Aw==,4,3,0,16,15,0,1,4,0,1,3,2,0,1,0
ZH4ABGSqPd4AAAAIEpa7Aw==,4,3,0,9,9,0,1,4,0,1,3,2,0,1,0
ZH4ABGT74+cAAAAINaN0Aw==,2,11,1,1,15,0,1,5,0,2,0,1,0,2,0
ZH4ABGT74+cAAAAINaN0Aw==,2,11,1,13,15,0,1,5,0,2,0,1,0,2,0
ZH4ABGT74+cAAAAINaN0Aw==,2,11,1,15,11,0,1,5,0,2,0,1,0,2,0
ZH4ABGT74+cAAAAINaN0Aw==,0,23,1,23,24,0,1,5,0,2,0,1,0,2,0
ZH4ABGT74+cAAAAINaN0Aw==,0,23,1,23,24,0,1,5,0,2,0,1,0,2,0
ZH4ABGT74+cAAAAINaN0Aw==,2,11,1,8,11,0,1,5,0,2,0,1,0,2,0
ZH4ABGT74+cAAAAINaN0Aw==,6,22,1,7,24,0,1,5,0,2,0,1,0,2,0
ZH4ABGT74+cAAAAINaN0Aw==,6,29,1,13,6,0,1,5,0,2,0,1,0,2,0
ZH4ABGT74+cAAAAINaN0Aw==,6,29,1,13,6,0,1,5,0,2,0,1,0,2,0
ZH4ABGTCXM8AAAAIDUmPAw==,3,12,2,16,22,0,1,4,0,1,2,1,0,1,1
ZH4ABGTCXM8AAAAIDUmPAw==,3,12,2,21,22,0,1,4,0,1,2,1,0,1,1
ZH4ABGTCXM8AAAAIDUmPAw==,3,12,2,16,22,0,1,4,0,1,2,1,0,1,1
ZH4ABGTCXM8AAAAIDUmPAw==,2,18,2,2,3,0,1,4,0,1,2,1,0,1,1
ZH4ABGTCXM8AAAAIDUmPAw==,2,18,2,2,3,0,1,4,0,1,2,1,0,1,1
ZH4ABGTCXM8AAAAIDUmPAw==,4,13,2,16,22,0,1,4,0,1,2,1,0,1,1
ZH4ABGTO9UoAAAAIA8KmAw==,0,6,1,5,1,4,0,5,0,5,1,1,0,2,0
ZH4ABGTO9UoAAAAIA8KmAw==,0,6,1,10,1,4,0,5,0,5,1,1,0,2,0
ZH4ABGTO9UoAAAAIA8KmAw==,4,27,1,4,10,4,0,5,0,5,1,1,0,2,0
ZH4ABGTO9UoAAAAIA8KmAw==,4,27,1,6,10,4,0,5,0,5,1,1,0,2,0
ZH4ABGTZD/gAAAAIMKGzAw==,2,1,2,10,22,0,1,5,1,0,0,2,0,1,0
ZH4ABGTZD/gAAAAIMKGzAw==,4,3,0,10,22,0,1,5,1,0,0,2,0,1,0
ZH4ABGTZD/gAAAAIMKGzAw==,0,16,0,1,22,0,1,5,1,0,0,2,0,1,0
ZH4ABGTZD/gAAAAIMKGzAw==,0,23,0,8,10,0,1,5,1,0,0,2,0,1,0
ZH4ABGTZD/gAAAAIMKGzAw==,1,17,3,1,22,0,1,5,1,0,0,2,0,1,0
ZH4ABGTZD/gAAAAIMKGzAw==,0,30,1,10,22,0,1,5,1,0,0,2,0,1,0
ZH4ABGTZD/gAAAAIMKGzAw==,0,30,1,10,22,0,1,5,1,0,0,2,0,1,0
ZH4ABGTZD/gAAAAIMKGzAw==,0,30,3,10,22,0,1,5,1,0,0,2,0,1,0
ZH4ABGTZD/gAAAAIMKGzAw==,1,17,3,1,22,0,1,5,1,0,0,2,0,1,0
ZH4ABGTZD/gAAAAIMKGzAw==,4,13,2,10,22,0,1,5,1,0,0,2,0,1,0
ZH4ABGTZD/gAAAAIMKGzAw==,3,12,1,10,22,0,1,5,1,0,0,2,0,1,0
ZH4ABGTZD/gAAAAIMKGzAw==,2,18,2,1,22,0,1,5,1,0,0,2,0,1,0
ZH4ABGTZD/gAAAAIMKGzAw==,0,23,2,1,22,0,1,5,1,0,0,2,0,1,0
ZH4ABGTZD/gAAAAIMKGzAw==,4,13,1,10,22,0,1,5,1,0,0,2,0,1,0
ZH4ABGTZD/gAAAAIMKGzAw==,4,13,1,1,22,0,1,5,1,0,0,2,0,1,0
ZH4ABGTZD/gAAAAIMKGzAw==,6,22,1,1,22,0,1,5,1,0,0,2,0,1,0
ZH4ABGTZD/gAAAAIMKGzAw==,0,30,0,10,22,0,1,5,1,0,0,2,0,1,0
ZH4ABGTZD/gAAAAIMKGzAw==,0,30,1,10,22,0,1,5,1,0,0,2,0,1,0
ZH4ABGTZD/gAAAAIMKGzAw==,0,30,1,10,22,0,1,5,1,0,0,2,0,1,0
ZH4ABGTZD/gAAAAIMKGzAw==,5,4,1,10,22,0,1,5,1,0,0,2,0,1,0
ZH4ABGTZD/gAAAAIMKGzAw==,0,16,0,10,22,0,1,5,1,0,0,2,0,1,0
ZH4ABGTZD/gAAAAIMKGzAw==,0,16,0,1,22,0,1,5,1,0,0,2,0,1,0
ZH4ABGTZD/gAAAAIMKGzAw==,0,23,2,10,22,0,1,5,1,0,0,2,0,1,0
ZH4ABGTZD/gAAAAIMKGzAw==,6,22,1,1,10,0,1,5,1,0,0,2,0,1,0
ZH4ABGTZD/gAAAAIMKGzAw==,1,24,1,1,22,0,1,5,1,0,0,2,0,1,0
ZH4ABGTZD/gAAAAIMKGzAw==,1,24,1,10,22,0,1,5,1,0,0,2,0,1,0
ZH4ABGTZD/gAAAAIMKGzAw==,2,25,0,1,22,0,1,5,1,0,0,2,0,1,0
ZH4ABGTZD/gAAAAIMKGzAw==,2,25,0,10,22,0,1,5,1,0,0,2,0,1,0
ZH4ABGTZD/gAAAAIMKGzAw==,6,22,0,1,22,0,1,5,1,0,0,2,0,1,0
ZH4ABGTk51AAAAAICJ58Aw==,4,20,1,14,0,0,1,2,0,2,0,0,0,2,0
ZH4ABGTk51AAAAAICJ58Aw==,0,9,1,14,15,0,1,2,0,2,0,0,0,2,0
ZH4ABGTk51AAAAAICJ58Aw==,0,9,1,14,15,0,1,2,0,2,0,0,0,2,0
ZH4ABGTk51AAAAAICJ58Aw==,4,13,0,14,15,0,1,2,0,2,0,0,0,2,0
ZH4ABGTk51AAAAAICJ58Aw==,0,9,1,14,15,0,1,2,0,2,0,0,0,2,0
ZH4ABGTk51AAAAAICJ58Aw==,5,21,1,14,15,0,1,2,0,2,0,0,0,2,0
ZH4ABGTk51AAAAAICJ58Aw==,3,19,1,14,0,0,1,2,0,2,0,0,0,2,0
ZH4ABGTk51AAAAAICJ58Aw==,0,6,1,14,15,0,1,2,0,2,0,0,0,2,0
ZH4ABGTmbwAAAAAIFD8JAw==,6,22,1,4,0,1,1,2,1,4,2,1,0,1,0
ZH4ABGTmbwAAAAAIFD8JAw==,2,11,2,2,21,1,1,2,1,4,2,1,0,1,0
ZH4ABGTmbwAAAAAIFD8JAw==,0,6,2,16,0,1,1,2,1,4,2,1,0,1,0
ZH4ABGTmbwAAAAAIFD8JAw==,6,5,0,16,0,1,1,2,1,4,2,1,0,1,0
ZH4ABGTmbwAAAAAIFD8JAw==,6,29,2,4,0,1,1,2,1,4,2,1,0,1,0
ZH4ABGTmbwAAAAAIFD8JAw==,6,29,2,16,0,1,1,2,1,4,2,1,0,1,0
ZH4ABGTmbwAAAAAIFD8JAw==,0,23,1,4,0,1,1,2,1,4,2,1,0,1,0
ZH4ABGTmbwAAAAAIFD8JAw==,4,13,2,9,21,1,1,2,1,4,2,1,0,1,0
ZH4ABGTmbwAAAAAIFD8JAw==,4,27,0,4,0,1,1,2,1,4,2,1,0,1,0
ZH4ABGTmbwAAAAAIFD8JAw==,4,20,0,4,0,1,1,2,1,4,2,1,0,1,0
ZH4ABGTmbwAAAAAIFD8JAw==,4,20,3,4,0,1,1,2,1,4,2,1,0,1,0
ZH4ABGTmw5QAAAAIAz0rAw==,5,28,1,9,18,0,1,1,0,0,2,1,0,2,0
ZH4ABGTmw5QAAAAIAz0rAw==,5,28,1,17,18,0,1,1,0,0,2,1,0,2,0
ZH4ABGTmw5QAAAAIAz0rAw==,2,1,0,1,6,0,1,1,0,0,2,1,0,2,0
ZH4ABGTmw5QAAAAIAz0rAw==,2,1,0,6,6,0,1,1,0,0,2,1,0,2,0
ZH4ABGTmw5QAAAAIAz0rAw==,2,1,0,1,6,0,1,1,0,0,2,1,0,2,0
ZH4ABGTmw5QAAAAIAz0rAw==,2,1,0,6,6,0,1,1,0,0,2,1,0,2,0
ZH4ABGTuLeoAAAALAxIbAw==,0,30,1,22,15,0,1,4,0,0,1,0,1,2,0
ZH4ABGTuLeoAAAALAxIbAw==,2,1,2,8,15,0,1,4,0,0,1,0,1,2,0
ZH4ABGTuLeoAAAALAxIbAw==,1,0,1,4,4,0,1,4,0,0,1,0,1,2,0
ZH4ABGTuLeoAAAALAxIbAw==,1,17,0,8,15,0,1,4,0,0,1,0,1,2,0
ZH4ABGTuLeoAAAALAxIbAw==,2,1,2,22,15,0,1,4,0,0,1,0,1,2,0
ZH4ABGTuLeoAAAALAxIbAw==,1,0,1,6,4,0,1,4,0,0,1,0,1,2,0
ZH4ABGTuLeoAAAALAxIbAw==,5,28,0,14,15,0,1,4,0,0,1,0,1,2,0
ZH4ABGTuLeoAAAALAxIbAw==,1,17,0,22,15,0,1,4,0,0,1,0,1,2,0
ZH4ABGTuLeoAAAALAxIbAw==,0,30,2,12,15,0,1,4,0,0,1,0,1,2,0
ZH4ABGU46v0AAAAJCEemAw==,6,22,1,4,4,1,0,4,0,1,0,1,0,1,0
ZH4ABGU46v0AAAAJCEemAw==,2,25,1,4,15,1,0,4,0,1,0,1,0,1,0
ZH4ABGU46v0AAAAJCEemAw==,0,6,1,4,4,1,0,4,0,1,0,1,0,1,0
ZH4ABGU46v0AAAAJCEemAw==,2,25,1,5,15,1,0,4,0,1,0,1,0,1,0
ZH4ABGU46v0AAAAJCEemAw==,4,3,1,4,4,1,0,4,0,1,0,1,0,1,0
ZH4ABGU46v0AAAAJCEemAw==,6,8,1,20,15,1,0,4,0,1,0,1,0,1,0
ZH4ABGU46v0AAAAJCEemAw==,2,25,1,4,15,1,0,4,0,1,0,1,0,1,0
ZH4ABGU46v0AAAAJCEemAw==,4,3,1,4,4,1,0,4,0,1,0,1,0,1,0
ZH4ABGU46v0AAAAJCEemAw==,3,12,1,1,15,1,0,4,0,1,0,1,0,1,0
ZH4ABGU5ajkAAAAJAzQtAw==,3,19,1,12,12,3,0,3,0,0,2,1,1,1,2
ZH4ABGU5ajkAAAAJAzQtAw==,4,3,1,8,0,3,0,3,0,0,2,1,1,1,2
ZH4ABGU5ajkAAAAJAzQtAw==,4,3,1,8,0,3,0,3,0,0,2,1,1,1,2
ZH4ABGU5ajkAAAAJAzQtAw==,5,21,1,12,12,3,0,3,0,0,2,1,1,1,2
ZH4ABGU5ajkAAAAJAzQtAw==,4,3,1,15,0,3,0,3,0,0,2,1,1,1,2
ZH4ABGU5ajkAAAAJAzQtAw==,2,18,1,5,0,3,0,3,0,0,2,1,1,1,2
ZH4ABGU5ajkAAAAJAzQtAw==,2,18,1,12,0,3,0,3,0,0,2,1,1,1,2
ZH4ABGU5ajkAAAAJAzQtAw==,2,18,1,5,0,3,0,3,0,0,2,1,1,1,2
ZH4ABGU5ajkAAAAJAzQtAw==,4,3,1,12,0,3,0,3,0,0,2,1,1,1,2
ZH4ABGU5ajkAAAAJAzQtAw==,2,18,1,12,0,3,0,3,0,0,2,1,1,1,2
ZH4ABGU5ajkAAAAJAzQtAw==,4,3,1,5,0,3,0,3,0,0,2,1,1,1,2
ZH4ABGU5ajkAAAAJAzQtAw==,4,3,1,5,0,3,0,3,0,0,2,1,1,1,2
ZH4ABGU5ajkAAAAJAzQtAw==,4,3,1,12,0,3,0,3,0,0,2,1,1,1,2
ZH4ABGU5ajkAAAAJAzQtAw==,5,21,1,12,12,3,0,3,0,0,2,1,1,1,2
ZH4ABGU5vOEAAAAIBPkHAw==,6,8,1,12,22,4,0,5,1,0,1,2,0,1,0
ZH4ABGU5vOEAAAAIBPkHAw==,2,11,1,14,22,4,0,5,1,0,1,2,0,1,0
